epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,3674.24,0.75379,3.08837,0.16148,2.43598,1.10476,0.80576,0.35484,0.41422,0.29796,0.55872,0.23491,0.20933,0.11931,1.1042,5.52954,0.04662,4.7939,1.43061,0.00107061,0.00107061,0.00107061
40,3767.83,0.7324,3.0259,0.15869,2.36411,1.09198,0.79115,0.3879,0.43407,0.32044,0.62541,0.21906,0.21017,0.12335,1.08307,5.50927,0.07507,4.34826,1.39458,0.00106118,0.00106118,0.00106118
41,3845.84,0.73383,3.03519,0.15468,2.33036,1.0902,0.80683,0.35045,0.4064,0.29355,0.59381,0.21977,0.20908,0.12377,1.15953,5.46975,0.0456,4.98602,1.49377,0.00105174,0.00105174,0.00105174
42,3933.92,0.75414,3.09856,0.15775,2.45667,1.11397,0.78352,0.37244,0.41496,0.30227,0.63386,0.22689,0.21241,0.12084,1.13822,5.50859,0.05311,4.70161,1.43257,0.00104231,0.00104231,0.00104231
43,4014.92,0.73183,3.00115,0.15291,2.30742,1.09153,0.82169,0.34474,0.39598,0.28785,0.61311,0.22269,0.20596,0.11893,1.10842,5.44657,0.06336,5.19809,1.40248,0.00103288,0.00103288,0.00103288
44,4113.69,0.73277,3.04941,0.15867,2.36256,1.1019,0.79965,0.33005,0.34616,0.26145,0.59181,0.23267,0.19787,0.11331,1.0925,5.36693,0.0432,5.86421,1.38425,0.00102345,0.00102345,0.00102345
45,4211.16,0.72448,3.00431,0.15263,2.34098,1.09173,0.80057,0.34745,0.42879,0.31777,0.64403,0.2263,0.22924,0.13541,1.14017,5.41434,0.04777,4.77808,1.4498,0.00101402,0.00101402,0.00101402
46,4311.32,0.72685,2.96599,0.15366,2.32337,1.0828,0.8001,0.3611,0.41124,0.30953,0.63696,0.23311,0.21633,0.12503,1.05692,5.3216,0.04869,4.47664,1.36928,0.00100459,0.00100459,0.00100459
47,4408.69,0.70744,2.92287,0.15157,2.2439,1.07765,0.80581,0.33156,0.39186,0.29623,0.60903,0.2278,0.20942,0.12184,1.10054,5.32592,0.03996,4.92121,1.40979,0.000995156,0.000995156,0.000995156
48,4516.04,0.71957,2.9353,0.15349,2.30305,1.08971,0.79586,0.33919,0.39848,0.2926,0.63311,0.2208,0.22133,0.13117,1.10814,5.21923,0.05165,5.26503,1.42684,0.000985724,0.000985724,0.000985724
49,4611.8,0.73087,3.01213,0.15811,2.41828,1.10596,0.78245,0.35258,0.39236,0.29807,0.64188,0.21791,0.21338,0.12859,1.06227,5.37005,0.04729,5.03152,1.38044,0.000976293,0.000976293,0.000976293
50,4692.05,0.712,2.96612,0.1499,2.23343,1.07973,0.75303,0.36201,0.41274,0.30785,0.56155,0.23161,0.22845,0.13795,1.16289,5.48883,0.06352,5.08233,1.45489,0.000966861,0.000966861,0.000966861
51,4782.23,0.72269,2.98996,0.15568,2.26445,1.08751,0.83351,0.34042,0.39978,0.30139,0.57752,0.23558,0.21285,0.12638,1.08098,5.33078,0.05768,4.93265,1.38045,0.00095743,0.00095743,0.00095743
52,4867.55,0.68931,2.81695,0.14664,2.18193,1.06292,0.83951,0.34032,0.39924,0.30182,0.65833,0.2372,0.23172,0.13213,1.0561,5.36422,0.05298,5.09074,1.36249,0.000947999,0.000947999,0.000947999
53,4967.73,0.71375,2.92691,0.15313,2.25844,1.08435,0.71908,0.37711,0.41831,0.30719,0.61639,0.22661,0.22073,0.12976,1.10589,5.39092,0.06859,4.70103,1.42893,0.000938567,0.000938567,0.000938567
54,5062.99,0.70322,2.87013,0.14794,2.25714,1.0746,0.84811,0.33715,0.39598,0.29436,0.61428,0.23199,0.22111,0.13029,1.06528,5.38963,0.06277,5.09832,1.39648,0.000929136,0.000929136,0.000929136
55,5157.62,0.71372,2.92898,0.15157,2.26768,1.09326,0.74976,0.35861,0.39493,0.28943,0.56696,0.24571,0.21786,0.12667,1.10415,5.26034,0.0478,4.98285,1.41229,0.000919704,0.000919704,0.000919704
56,5257.45,0.69533,2.85076,0.15247,2.18629,1.08466,0.74086,0.38103,0.41489,0.3039,0.5302,0.24024,0.22468,0.13016,1.13375,5.39224,0.05273,4.37611,1.41909,0.000910273,0.000910273,0.000910273
57,5355.07,0.70056,2.82978,0.14821,2.16577,1.07633,0.75582,0.37545,0.41716,0.31119,0.62916,0.23918,0.22706,0.13133,1.05214,5.31293,0.06143,4.70429,1.40216,0.000900842,0.000900842,0.000900842
58,5447.7,0.67822,2.74833,0.14145,2.06119,1.05814,0.68671,0.39515,0.4326,0.32027,0.65705,0.23705,0.23105,0.13227,1.0993,5.1944,0.05154,4.54822,1.40765,0.00089141,0.00089141,0.00089141
59,5534.85,0.68094,2.76104,0.14784,2.07164,1.06038,0.792,0.35029,0.41603,0.31147,0.65591,0.22361,0.22433,0.13046,1.09152,5.34426,0.06705,4.87944,1.385,0.000881979,0.000881979,0.000881979
60,5621.33,0.69997,2.87077,0.14788,2.15588,1.0836,0.8339,0.36526,0.42806,0.31831,0.64295,0.23379,0.22387,0.13353,1.1067,5.29231,0.07662,4.35127,1.42805,0.000872547,0.000872547,0.000872547
61,5707.28,0.69225,2.8075,0.14659,2.16964,1.07252,0.83704,0.33092,0.38824,0.29269,0.62915,0.2263,0.21465,0.12866,1.10302,5.32139,0.05612,5.2266,1.39971,0.000863116,0.000863116,0.000863116
62,5791.46,0.68954,2.7963,0.14486,2.11296,1.06873,0.83026,0.34217,0.41855,0.31084,0.61566,0.23329,0.22011,0.13497,1.16226,5.36872,0.05994,5.01229,1.484,0.000853685,0.000853685,0.000853685
63,5878.3,0.67566,2.72125,0.14755,2.11603,1.06225,0.81936,0.34464,0.38375,0.29093,0.59208,0.23969,0.21657,0.12958,1.07122,5.41253,0.06077,5.33034,1.37252,0.000844253,0.000844253,0.000844253
64,5960.79,0.67851,2.75054,0.14321,2.08273,1.06475,0.87459,0.32486,0.38598,0.2943,0.66971,0.22556,0.21971,0.13098,1.0896,5.37612,0.06004,5.63118,1.39965,0.000834822,0.000834822,0.000834822
